feature,importance
feature_1659,197.73471250385046
feature_1698,197.54737789183855
feature_964,196.96290605608374
feature_1806,195.21635530889034
feature_915,194.6773409442976
feature_737,191.30429170373827
feature_810,190.29773468337953
feature_1672,189.63485050201416
feature_1288,185.75695553421974
feature_1238,183.84628566727042
feature_1626,183.61856937035918
feature_1034,183.373731225729
feature_1603,182.95097457710654
feature_1397,182.77852410636842
feature_1572,181.68905148655176
feature_1753,181.10190087370574
feature_1443,181.06581103801727
feature_1644,180.60008243843913
feature_849,179.14133151993155
feature_681,178.58148277550936
feature_1337,177.32307200878859
feature_811,176.98883484117687
feature_825,175.9293755106628
feature_965,175.57078752014786
feature_624,174.4506618976593
feature_1610,174.0072474386543
feature_1670,173.15058289188892
feature_1567,171.84630806557834
feature_610,171.60304532945156
feature_1206,170.62406283430755
feature_1559,170.59202832728624
feature_859,168.6700055412948
feature_899,168.15028431639075
feature_1426,168.14445734862238
feature_722,166.7538987249136
feature_1727,165.70748383551836
feature_1044,165.66063974890858
feature_1060,165.31966586411
feature_1550,164.67973966896534
feature_1607,164.23372702486813
feature_1749,163.9738119393587
feature_1071,163.4500960484147
feature_1374,161.55225362163037
feature_1592,161.51062915474176
feature_1049,160.54488652944565
feature_1016,160.5132738831453
feature_1583,160.00865226984024
feature_1027,158.37688520550728
feature_1764,157.53060495853424
feature_1645,156.73249342292547
feature_839,156.61443989351392
feature_1616,156.47601129300892
feature_834,155.2942970097065
feature_761,154.78988423198462
feature_1282,154.48182562179863
feature_669,152.32260527741164
feature_1783,151.61838698387146
feature_1217,150.89345067739487
feature_1537,148.16582419723272
feature_1088,146.8656177930534
feature_1404,145.94393710885197
feature_1390,144.78986805304885
feature_733,144.70494776032865
feature_1059,144.66883857548237
feature_906,144.66690319404006
feature_1291,144.40998297929764
feature_1162,143.8849602881819
feature_1104,142.1318103391677
feature_1110,141.93048621155322
feature_1833,141.78096914291382
feature_743,139.8287687599659
feature_809,139.01727799512446
feature_916,138.67489117383957
feature_276,138.60812305193394
feature_1038,138.38489643950015
feature_1652,137.6329525448382
feature_1335,133.53380571119487
feature_794,132.77646538196132
feature_1277,132.02523473557085
feature_1595,131.43483841698617
feature_1403,131.01122763566673
feature_1170,130.65944567508996
feature_740,129.90010648965836
feature_1053,129.47193982359022
feature_1770,129.2626565694809
feature_1463,128.98213562369347
feature_862,128.74589926656336
feature_281,128.465736836195
feature_788,127.25939083099365
feature_1653,126.50517830252647
feature_746,125.8070710990578
feature_1759,124.88072896003723
feature_1039,123.86341506242752
feature_1539,123.54139588400722
feature_1608,123.45779205858707
feature_705,122.95710777677596
feature_903,122.31016949238256
feature_584,121.99688196182251
feature_820,119.75528482347727
feature_1079,119.30238610506058
feature_1642,119.01324117928743
feature_1675,117.76500432752073
feature_779,116.14747074432671
feature_1782,116.05112263560295
feature_302,115.03864182904363
feature_702,114.62479642219841
feature_1584,113.46993430890143
feature_1500,112.3987667998299
feature_1134,111.93105053901672
feature_845,111.05487550422549
feature_708,109.71598898433149
feature_984,109.40496808290482
feature_303,109.29252851009369
feature_279,109.19503515958786
feature_1046,109.18884644657373
feature_712,109.06168230064213
feature_717,108.94592198729515
feature_1281,108.7690194696188
feature_1474,107.34252076223493
feature_781,106.4545346936211
feature_1640,106.2007433315739
feature_1733,106.10124100092798
feature_828,105.59008825197816
feature_1835,104.74542826414108
feature_1244,104.68509113695472
feature_1221,103.95528051257133
feature_646,102.84264253079891
feature_1293,102.53643941879272
feature_1713,101.37442636489868
feature_1618,100.11546065658331
feature_1139,100.0768678188324
feature_1414,99.77423053141683
feature_1798,99.24802672863007
feature_579,98.75178838148713
feature_1748,98.5693509830162
feature_667,98.25469648372382
feature_1614,97.43102883081883
feature_1265,97.31993953604251
feature_677,97.2833811044693
feature_1278,97.22272289544344
feature_1468,95.54245257377625
feature_1214,95.28367500565946
feature_1047,95.02420761436224
feature_704,94.80276889260858
feature_742,94.78153061494231
feature_282,94.26614849828184
feature_1564,93.74352204799652
feature_1344,93.54261433705688
feature_1173,91.6630306020379
feature_1771,91.57572770118713
feature_691,90.61349224112928
feature_1339,89.39922889322042
feature_1135,89.00714286789298
feature_1795,88.83618667721748
feature_1234,87.51922878157347
feature_1085,87.40649508032948
feature_1817,87.1945211738348
feature_1144,86.86829249560833
feature_1336,86.7495803181082
feature_1355,86.60304230451584
feature_1582,86.23810831550509
feature_931,85.98732412047684
feature_831,85.84392454940826
feature_1654,85.21172899007797
feature_1389,85.19633814133704
feature_713,84.86581747233868
feature_956,84.25066259130836
feature_1285,84.17385883629322
feature_1080,84.0821868237108
feature_1432,84.0531997680664
feature_1721,83.9313333928585
feature_1433,82.38200038671494
feature_1683,82.36746590584517
feature_1280,82.3571103811264
feature_1155,82.35619207844138
feature_304,81.42005014419556
feature_1650,81.39104345440865
feature_1226,80.5240917969495
feature_643,80.51633167266846
feature_970,80.16730117797852
feature_1233,79.93044694885612
feature_1606,78.94987000152469
feature_1447,78.6090319249779
feature_799,78.0924318023026
feature_978,77.63493133895099
feature_1311,77.05570030212402
feature_1521,76.73961841873825
feature_878,75.90283479914069
feature_1750,75.71711075305939
feature_992,75.48492076992989
feature_1253,74.01256084442139
feature_1076,73.97821079567075
feature_795,73.71544180810452
feature_989,73.3648687582463
feature_1847,73.31132245063782
feature_882,72.37935122847557
feature_949,72.12080512475222
feature_1023,71.92912752181292
feature_898,71.67733971588314
feature_1665,71.46244102716446
feature_1123,70.71137706376612
feature_888,70.16609954833984
feature_1314,70.16067707538605
feature_1259,70.12944023497403
feature_1105,70.04124969337136
feature_1248,69.74497200548649
feature_784,69.61479964852333
feature_1024,69.47993040457368
feature_941,69.41831994242966
feature_1198,69.32203006744385
feature_1470,69.22512950748205
feature_1577,68.32714104652405
feature_979,68.12155096232891
feature_753,67.81672341004014
feature_887,67.78968639485538
feature_1482,67.62359535694122
feature_1342,66.98617309331894
feature_1452,66.695945084095
feature_278,66.6006064414978
feature_1043,66.03720903396606
feature_910,65.45172719657421
feature_754,65.14886657893658
feature_1566,64.29789733886719
feature_797,64.16359901428223
feature_858,63.78129913657904
feature_1169,62.21924790740013
feature_1011,61.634189426898956
feature_1664,61.50102944299579
feature_1204,60.82142452057451
feature_1041,60.58568652719259
feature_1423,60.17410443723202
feature_748,60.12117161042988
feature_847,59.62059972435236
feature_1090,59.34808453544974
feature_1661,59.16619809810072
feature_1656,59.000306961126626
feature_967,58.058059468865395
feature_709,57.77302099019289
feature_953,57.75577778741717
feature_844,57.43931341916323
feature_1613,57.102941296994686
feature_655,57.05472880601883
feature_1309,57.022202514111996
feature_1476,56.94639090821147
feature_1157,56.410196078941226
feature_1303,56.02429290302098
feature_768,55.99720001220703
feature_1236,55.85799980163574
feature_1145,55.31080330442637
feature_698,54.99214019626379
feature_1178,54.849074790254235
feature_1045,54.71512786671519
feature_1518,54.560794964432716
feature_1743,54.275715589523315
feature_1224,54.238569259643555
feature_1209,54.20843526721001
feature_692,53.724486271850765
feature_1115,53.4001324842684
feature_680,53.16063999757171
feature_1840,52.97358050942421
feature_800,52.92398953437805
feature_1137,52.712701700627804
feature_631,52.50898015499115
feature_1535,52.13509523868561
feature_1641,52.06169737223536
feature_1021,51.72489535436034
feature_914,51.71396545320749
feature_1365,51.19294774532318
feature_1272,50.92525079194456
feature_1704,50.84846521541476
feature_872,50.71800602786243
feature_1189,50.70577886514366
feature_1379,50.434310825541615
feature_1132,50.17382548563182
feature_1101,49.918949127197266
feature_1647,49.88359905406833
feature_1836,49.8767294883728
feature_1717,49.87155322171748
feature_1211,49.808488845825195
feature_1591,49.49530166387558
feature_806,48.94134537130594
feature_1419,48.59938025474548
feature_715,48.39883722085506
feature_793,48.28307403996587
feature_626,48.24650001525879
feature_1388,48.212174269370735
feature_1820,48.099004209041595
feature_1026,47.88033737242222
feature_1258,47.84218604490161
feature_877,47.78909394145012
feature_1348,47.74172019958496
feature_1691,47.188646662048995
feature_1456,47.12125087529421
feature_1323,47.12052437663078
feature_1706,46.79046010971069
feature_1241,46.48710060119629
feature_1619,46.409968903288245
feature_659,46.373300194740295
feature_1844,46.142067710869014
feature_766,45.64021039009094
feature_1415,45.501250982284546
feature_1229,45.48448944091797
feature_1332,45.19412369187921
feature_1231,44.40465767122805
feature_1228,44.38948182016611
feature_824,44.29467958211899
feature_786,44.02777537051588
feature_1401,43.58672653697431
feature_884,43.289700746536255
feature_1649,43.16837713867426
feature_1511,43.13482250645757
feature_629,42.797512888908386
feature_924,42.72453941591084
feature_937,42.72400512546301
feature_1187,42.293247651308775
feature_686,42.28925750590861
feature_885,41.917897660285234
feature_1267,41.91498220991343
feature_1742,41.20925974845886
feature_1160,40.935029335319996
feature_1593,40.864076897501945
feature_1505,40.78206160897389
feature_644,40.68755051493645
feature_874,40.67975883744657
feature_921,40.12980079650879
feature_697,39.0711920093745
feature_1099,38.37944306433201
feature_1109,38.123192980885506
feature_1098,38.1183909624815
feature_1036,37.704750180244446
feature_1485,37.59631334245205
feature_1703,37.50249734520912
feature_770,37.332449896261096
feature_895,37.30332489311695
feature_875,37.290182929486036
feature_1554,37.272180646657944
feature_1648,37.183305009268224
feature_1677,36.99872735887766
feature_1637,36.68402365967631
feature_1175,36.60122096352279
feature_869,36.39484544470906
feature_1425,36.07745188474655
feature_1657,35.95916634052992
feature_696,35.902862733229995
feature_1674,35.89455330371857
feature_1472,35.54772275686264
feature_1394,35.47336223348975
feature_1427,35.44944928586483
feature_1020,34.917999267578125
feature_1102,34.863999366760254
feature_1575,34.76547350920737
feature_1408,34.7404451770708
feature_1061,34.67807627469301
feature_1075,34.36917135491967
feature_1532,34.13593113794923
feature_1266,34.09970299527049
feature_879,33.98360398039222
feature_1261,33.81975166127086
feature_1588,33.533657832071185
feature_1435,33.32346169650555
feature_1715,33.20334029197693
feature_674,33.17945876158774
feature_1481,32.941150188446045
feature_1849,32.93990617245436
feature_1325,32.260799407958984
feature_1129,32.215359300374985
feature_1514,32.09069127589464
feature_707,31.86502981185913
feature_1530,31.841588526964188
feature_1508,31.831793032586575
feature_1082,31.775676182471216
feature_922,31.650226667523384
feature_1437,31.417778380215168
feature_1296,31.27872733771801
feature_821,31.15000057220459
feature_695,31.079392969608307
feature_1490,30.77317332290113
feature_1755,30.684679985046387
feature_1276,30.311949849128723
feature_1752,30.232620239257812
feature_1621,30.01569938659668
feature_1058,29.95893126912415
feature_1448,29.842874191701412
feature_971,29.803301572799683
feature_959,29.720539663918316
feature_1116,29.53004385717213
feature_1587,29.362281386740506
feature_1834,28.86495755240321
feature_866,28.536024410277605
feature_787,28.482951752841473
feature_1369,28.427817434072495
feature_1216,28.34161833487451
feature_1413,28.192311094142497
feature_1284,28.135499954223633
feature_605,28.051253087818623
feature_938,27.886021733283997
feature_981,27.731680154800415
feature_1012,27.704793223179877
feature_843,27.471452333033085
feature_1461,27.398200035095215
feature_1067,26.826582595705986
feature_1002,26.559445708990097
feature_1120,26.116179820150137
feature_1544,26.07080078125
feature_1558,26.04685926437378
feature_850,26.036229372024536
feature_1089,25.477875236421824
feature_1356,25.374209880828857
feature_1329,25.287689357995987
feature_662,25.114800691604614
feature_1215,24.963419556617737
feature_1136,24.805969834327698
feature_948,24.61431908607483
feature_1172,24.51412366796285
feature_1497,24.511090472340584
feature_832,23.9221553504467
feature_699,23.453576181083918
feature_911,23.34869956970215
feature_1159,23.30059028044343
feature_1823,23.032308101654053
feature_612,22.71824026107788
feature_893,22.583599090576172
feature_815,22.48537596873939
feature_580,22.253625681623816
feature_1628,22.06410026550293
feature_1538,22.037399291992188
feature_912,21.754886033013463
feature_1534,21.66455078125
feature_870,21.19717025756836
feature_1383,21.14938974380493
feature_848,20.88703118637204
feature_1185,20.75946951471269
feature_863,20.50391960144043
feature_1405,20.427249997854233
feature_1673,20.315099954605103
feature_1350,20.169960260391235
feature_1590,20.117989540100098
feature_1741,19.89184045791626
feature_1745,19.761609077453613
feature_1208,19.564829727634788
feature_1068,19.006769198924303
feature_1681,18.912507377564907
feature_881,18.884556621313095
feature_826,18.780454572290182
feature_1121,18.747600555419922
feature_907,18.404759645462036
feature_1054,18.27641150355339
feature_1014,18.13392972946167
feature_999,17.965200424194336
feature_1848,17.768120229244232
feature_1359,17.76757502183318
feature_1256,17.696340084075928
feature_1084,17.676809787750244
feature_1655,17.663023840636015
feature_1312,17.39361733943224
feature_1029,17.29532027244568
feature_908,17.276074953377247
feature_962,17.184770107269287
feature_1148,17.123276164755225
feature_966,16.85219955444336
feature_1629,16.79740910232067
feature_805,16.708694584667683
feature_750,16.4350881036371
feature_724,16.096123106777668
feature_776,16.008900077082217
feature_1445,15.989853218197823
feature_1431,15.748880505561829
feature_1509,15.651905764825642
feature_1010,15.628299713134766
feature_1466,15.459913359954953
feature_790,15.359195102006197
feature_1502,15.30261081084609
feature_1386,15.19712483882904
feature_917,15.168934231624007
feature_1776,15.167190074920654
feature_801,15.157912582159042
feature_954,15.010299682617188
feature_1492,14.970535404980183
feature_1030,14.970303654670715
feature_1302,14.861079059541225
feature_1018,14.672426044940948
feature_1207,14.666099548339844
feature_1839,14.664846395142376
feature_1196,14.578085511922836
feature_1446,14.266200065612793
feature_1150,14.108550626784563
feature_1627,14.019259929656982
feature_606,13.899499893188477
feature_661,13.855199813842773
feature_958,13.744519710540771
feature_1380,13.509560346603394
feature_1418,13.439763956703246
feature_969,13.298094049096107
feature_876,13.276786290109158
feature_583,13.180099964141846
feature_1235,13.124228060245514
feature_1729,13.033080101013184
feature_1321,12.987886182963848
feature_1072,12.715708673000336
feature_840,12.67134702205658
feature_775,12.646392941474915
feature_1375,12.4721999168396
feature_1451,12.439191848039627
feature_1333,12.007853150367737
feature_1531,11.893303224816918
feature_987,11.885409832000732
feature_1340,11.871359825134277
feature_909,11.836899757385254
feature_988,11.777685361914337
feature_1682,11.399102002382278
feature_1398,11.223600387573242
feature_1324,11.105475015938282
feature_864,11.00797064602375
feature_1222,10.707573343068361
feature_1223,10.54649019241333
feature_995,10.315199851989746
feature_1464,10.300399780273438
feature_1057,10.196165582165122
feature_1122,10.04740047454834
feature_1269,9.957332752645016
feature_1373,9.891219854354858
feature_856,9.75928020477295
feature_1596,9.745499610900879
feature_1573,9.560308026149869
feature_897,9.444628603756428
feature_1052,9.293149948120117
feature_901,9.103319134563208
feature_726,8.952403593808413
feature_1003,8.907739639282227
feature_1298,8.78489649668336
feature_1483,8.773077886551619
feature_1294,8.502959907054901
feature_1331,8.473069906234741
feature_1469,8.334389686584473
feature_1286,8.305859565734863
feature_1407,8.261328633874655
feature_925,8.221740355715156
feature_645,8.152809977531433
feature_1005,8.00835482776165
feature_1838,7.9787797927856445
feature_1385,7.967556059360504
feature_808,7.59548032283783
feature_1842,7.319472134113312
feature_1263,7.160938084125519
feature_1247,7.054684879258275
feature_1163,7.018232210539281
feature_1794,7.014930009841919
feature_1149,6.882571160793304
feature_1450,6.878819823265076
feature_854,6.742031265050173
feature_1127,6.694210022687912
feature_741,6.678707048296928
feature_732,6.668256014585495
feature_1488,6.483021903783083
feature_1412,6.397047255188227
feature_1646,6.328878164291382
feature_1846,6.257474839687347
feature_1112,6.212532166391611
feature_751,5.995800018310547
feature_1662,5.927730083465576
feature_1354,5.918050020933151
feature_1429,5.860487706959248
feature_764,5.846159934997559
feature_1239,5.815499782562256
feature_1351,5.778240203857422
feature_1589,5.644430160522461
feature_1364,5.629720211029053
feature_829,5.51494349911809
feature_1033,5.275149822235107
feature_1051,5.258010149002075
feature_986,5.252936035394669
feature_1180,5.2079901695251465
feature_602,5.150629997253418
feature_1779,5.0817779414355755
feature_689,4.977124974131584
feature_1056,4.848649978637695
feature_1107,4.6167290806770325
feature_1517,4.441172558814287
feature_693,4.439169883728027
feature_1334,4.416636228561401
feature_1197,4.37357846647501
feature_919,4.369359970092773
feature_857,4.347089767456055
feature_1594,4.181650161743164
feature_1726,4.10407018661499
feature_1069,4.070796987041831
feature_1273,4.003099054098129
feature_1555,3.7049039900302887
feature_769,3.68219693005085
feature_1097,3.5355156399309635
feature_1519,3.5346500873565674
feature_1299,3.5334999561309814
feature_1690,3.504954054951668
feature_1094,3.4994499683380127
feature_682,3.478476757183671
feature_973,3.2627999782562256
feature_665,3.03191602230072
feature_1091,2.9316807575523853
feature_729,2.858760118484497
feature_597,2.79449999332428
feature_782,2.772179961204529
feature_1689,2.621269941329956
feature_1212,2.5989689230918884
feature_1480,2.595989942550659
feature_711,2.5724127031862736
feature_819,2.4885599613189697
feature_1586,2.4828937258571386
feature_1252,2.3792099952697754
feature_603,2.3369500637054443
feature_1513,2.306977793574333
feature_1391,2.3046700954437256
feature_1651,2.256279945373535
feature_1184,2.20032000541687
feature_1250,2.1845099925994873
feature_1772,2.1321799755096436
feature_1327,2.066540002822876
feature_1349,2.027129888534546
feature_928,1.995752053335309
feature_1152,1.9462509141303599
feature_1168,1.910099983215332
feature_813,1.8541024588048458
feature_1240,1.6311260163784027
feature_842,1.575659990310669
feature_1032,1.5578754656016827
feature_1270,1.3803399801254272
feature_1552,1.2622739933431149
feature_1199,1.1504100561141968
feature_1153,1.0742579251527786
feature_1167,1.0651160180568695
feature_1510,1.0191099643707275
feature_706,0.9243360161781311
feature_818,0.8989289999008179
feature_1622,0.7838410139083862
feature_1070,0.7030150294303894
feature_688,0.6820369958877563
feature_632,0.6562259793281555
feature_1634,0.6557160019874573
feature_1810,0.6436029970645905
feature_1581,0.6129019856452942
feature_1093,0.6109339892864227
feature_1630,0.5480369925498962
feature_1249,0.46713098883628845
feature_1685,0.45534539222717285
feature_1557,0.3952690064907074
feature_1611,0.3626711145043373
feature_757,0.35141700506210327
feature_685,0.3085649907588959
feature_1064,0.2970609962940216
feature_1019,0.28859180212020874
feature_961,0.2850789986550808
feature_762,0.20563000440597534
feature_1372,0.1329926997423172
feature_1487,0.13010400533676147
feature_804,0.11527000367641449
feature_1251,0.10918199829757214
feature_900,0.10241909697651863
feature_1095,0.0873199999332428
feature_1597,0.0797370970249176
feature_1624,0.07423349842429161
feature_1092,0.07296910136938095
feature_838,0.07235880196094513
feature_940,0.05962679907679558
feature_871,0.051067499443888664
feature_701,0.04204160068184137
feature_1441,0.030711499974131584
feature_675,0.02728080004453659
feature_1671,0.02480190061032772
feature_1680,0.023871399462223053
feature_1290,0.018633799627423286
feature_936,0.01711050048470497
feature_1124,0.01661130040884018
feature_718,0.015439599752426147
feature_855,0.012368200346827507
feature_1679,0.010957599617540836
feature_1528,0.008319299668073654
feature_1151,0.0061353398486971855
feature_700,0.0
feature_268,0.0
feature_1227,0.0
feature_714,0.0
feature_593,0.0
feature_1194,0.0
feature_596,0.0
feature_589,0.0
feature_586,0.0
feature_1268,0.0
feature_703,0.0
feature_581,0.0
feature_594,0.0
feature_582,0.0
feature_585,0.0
feature_588,0.0
feature_591,0.0
feature_656,0.0
feature_599,0.0
feature_635,0.0
feature_664,0.0
feature_1791,0.0
feature_630,0.0
feature_663,0.0
feature_633,0.0
feature_634,0.0
feature_638,0.0
feature_671,0.0
feature_639,0.0
feature_640,0.0
feature_642,0.0
feature_648,0.0
feature_650,0.0
feature_658,0.0
feature_628,0.0
feature_627,0.0
feature_600,0.0
feature_657,0.0
feature_1213,0.0
feature_1255,0.0
feature_604,0.0
feature_608,0.0
feature_611,0.0
feature_687,0.0
feature_614,0.0
feature_1243,0.0
feature_617,0.0
feature_618,0.0
feature_622,0.0
feature_679,0.0
feature_623,0.0
feature_625,0.0
feature_716,0.0
feature_1128,0.0
feature_720,0.0
feature_1395,0.0
feature_1507,0.0
feature_1081,0.0
feature_1512,0.0
feature_972,0.0
feature_1520,0.0
feature_1384,0.0
feature_968,0.0
feature_1526,0.0
feature_1533,0.0
feature_1378,0.0
feature_955,0.0
feature_1376,0.0
feature_1543,0.0
feature_947,0.0
feature_1546,0.0
feature_944,0.0
feature_943,0.0
feature_1551,0.0
feature_1553,0.0
feature_939,0.0
feature_930,0.0
feature_1563,0.0
feature_929,0.0
feature_1504,0.0
feature_1501,0.0
feature_723,0.0
feature_985,0.0
feature_1434,0.0
feature_1042,0.0
feature_1031,0.0
feature_1424,0.0
feature_1444,0.0
feature_1421,0.0
feature_1048,0.0
feature_1449,0.0
feature_1453,0.0
feature_1022,0.0
feature_1411,0.0
feature_1462,0.0
feature_1008,0.0
feature_1007,0.0
feature_1475,0.0
feature_1062,0.0
feature_1004,0.0
feature_1063,0.0
feature_996,0.0
feature_1491,0.0
feature_1493,0.0
feature_990,0.0
feature_1496,0.0
feature_927,0.0
feature_1574,0.0
feature_1100,0.0
feature_1360,0.0
feature_822,0.0
feature_1687,0.0
feature_816,0.0
feature_1300,0.0
feature_803,0.0
feature_1156,0.0
feature_789,0.0
feature_783,0.0
feature_780,0.0
feature_1283,0.0
feature_1174,0.0
feature_1179,0.0
feature_763,0.0
feature_760,0.0
feature_758,0.0
feature_1183,0.0
feature_747,0.0
feature_745,0.0
feature_744,0.0
feature_1744,0.0
feature_738,0.0
feature_734,0.0
feature_1186,0.0
feature_827,0.0
feature_1676,0.0
feature_1306,0.0
feature_1346,0.0
feature_1103,0.0
feature_904,0.0
feature_1353,0.0
feature_1601,0.0
feature_889,0.0
feature_1605,0.0
feature_886,0.0
feature_1609,0.0
feature_1106,0.0
feature_1612,0.0
feature_1615,0.0
feature_1666,0.0
feature_1113,0.0
feature_1632,0.0
feature_1635,0.0
feature_1639,0.0
feature_1430,0.0
feature_852,0.0
feature_1319,0.0
feature_1140,0.0
feature_1146,0.0
feature_1663,0.0
feature_932,0.0
