iteration,learn_Recall,learn_Accuracy,learn_F1,learn_Logloss,learn_Precision,test_Recall,test_Accuracy,test_F1,test_Logloss,test_Precision
1358,0.966121875,0.9696203125,0.9695136579376914,0.09505091869403247,0.972929339975642,0.9626375,0.9662625,0.9661397566177394,0.10165175756589412,0.9696675900277009
1359,0.966115625,0.9696234375,0.969516507122641,0.09502719788447955,0.9729414171295495,0.9626625,0.966275,0.9661527267252951,0.10162941629462817,0.969668353856614
1360,0.966128125,0.96963125,0.9695244904807152,0.09499967088200552,0.9729448196426211,0.9626375,0.96626875,0.9661458169979739,0.10160433529175054,0.9696797995441897
1361,0.9661,0.9696171875,0.9695099482711851,0.09497538303835627,0.9729440533251088,0.962625,0.96628125,0.9661575134083994,0.10158535468320186,0.9697160486054271
1362,0.96610625,0.9696390625,0.9695314227293611,0.09495455872483835,0.9729809686566647,0.96265,0.9662875,0.9661644230889861,0.10156887889196699,0.9697046009720718
1363,0.9661125,0.9696359375,0.9695285733326016,0.09493506100996464,0.97296889014776,0.96265,0.96626875,0.9661462417121959,0.10154805573460865,0.9696679719469662
1364,0.966146875,0.9696578125,0.9695509076397916,0.09487570260891225,0.9729790119998867,0.962625,0.9662625,0.9661393318194934,0.1014900819711254,0.9696794177642348
1365,0.966134375,0.9696859375,0.9695778914802102,0.09484524085606867,0.9730460426718535,0.962625,0.9662875,0.966163574090105,0.10145955303812847,0.9697282595008436
1366,0.96616875,0.9697125,0.969604786963803,0.09480973215612698,0.9730653506728941,0.9626125,0.96628125,0.9661570888196069,0.10142869768611815,0.9697278783070782
1367,0.96619375,0.969721875,0.9696146717638167,0.09477924452904843,0.9730599039472276,0.9626,0.9663,0.9661748469336545,0.10140396819140318,0.9697763449526496
1368,0.966215625,0.969746875,0.9696396650672687,0.09475444844780985,0.9730880594196513,0.9626,0.9663125,0.9661869691228686,0.10138176190620851,0.9698007707226154
1369,0.966225,0.9697609375,0.9696536346487657,0.0947369762104991,0.9731066888653195,0.9626,0.96630625,0.9661809079902388,0.10136449743054554,0.9697885576838314
1370,0.96621875,0.9697578125,0.9696504033807145,0.09472328468998241,0.97310651958393,0.962625,0.9663125,0.9661878175773162,0.10135434299306989,0.9697771061579146
1371,0.9662125,0.96975625,0.9696486925542392,0.09470646468393905,0.9731094129643851,0.962625,0.96631875,0.9661938786392236,0.10133382219175853,0.9697893185910917
1372,0.966225,0.9697859375,0.9696779626200172,0.09468589730433406,0.9731556932025267,0.9625875,0.9663375,0.966210790464241,0.10131365545867353,0.9698614609571788
1373,0.966240625,0.969796875,0.9696890817971411,0.09466160288314796,0.973162241442258,0.962625,0.96636875,0.9662423698722091,0.10128923110316077,0.9698870291306155
1374,0.966234375,0.969809375,0.9697010562761874,0.09462575468452489,0.9731927028252002,0.96265,0.96638125,0.966255340238264,0.10125825847720919,0.9698877876150775
1375,0.96623125,0.9698078125,0.9696994406557201,0.09460557008837125,0.9731926184488419,0.9626625,0.9663875,0.9662618252992397,0.10124088776802366,0.9698881668429802
1376,0.966221875,0.9698109375,0.969702196790669,0.09457687023620853,0.973207681387963,0.962625,0.96639375,0.9662666173140021,0.10121567022215439,0.9699358917843244
1377,0.966225,0.9698234375,0.9697144568658783,0.09454285205468078,0.9732292089632575,0.9625625,0.966375,0.9662463140724011,0.10118843010857163,0.9699584330520217
1378,0.966228125,0.9698375,0.9697282378585206,0.09451730277127593,0.9732538008750669,0.96255,0.96635625,0.9662277041991079,0.10116324553783236,0.9699336196798126
1379,0.966234375,0.9698390625,0.9697299484234577,0.09449218911366121,0.9732509057486315,0.962575,0.96636875,0.9662406755629168,0.10113738832283169,0.969934377086141
1380,0.966240625,0.96983125,0.9697225349771524,0.0944689707656676,0.973229630282466,0.962575,0.96635,0.9662224898993702,0.10111811106829986,0.9698977278452315
1381,0.966284375,0.9698578125,0.9697497149971852,0.0944311022190836,0.9732399996223007,0.9625625,0.9664,0.9662705632866123,0.101082653683042,0.9700073060741189
1382,0.9663,0.9698640625,0.9697562719630434,0.09439808200455407,0.9732373575392091,0.962575,0.96640625,0.9662770489437658,0.10104898860483211,0.970007683877713
1383,0.9663,0.969875,0.9697669167273002,0.09437679409057548,0.9732588004230246,0.962675,0.9664375,0.9663107441749581,0.10102801379421607,0.9699740547620846
1384,0.966321875,0.969875,0.9697675804342303,0.09434310067779504,0.9732379471620201,0.96265,0.966425,0.9662977740972168,0.10100216011993635,0.9699732984029422
1385,0.966346875,0.9699078125,0.9698002731602064,0.09430851853753698,0.9732784424070174,0.9626375,0.96644375,0.966315538518486,0.10096930472473069,0.9700217908830976
1386,0.966375,0.96994375,0.9698361025911221,0.09427395019318136,0.9733220863916202,0.9626875,0.966475,0.9663475413127218,0.10093808517302369,0.9700355190568557
1387,0.9663625,0.969940625,0.9698326825673113,0.0942535946958514,0.9733278776242485,0.962625,0.96645,0.9663211785077922,0.10092392717527178,0.970045850758301
1388,0.966365625,0.9699546875,0.96984646457677,0.09420406002191159,0.9733524707037705,0.9626625,0.9664875,0.9663588224960473,0.1008713759819901,0.9700836398448128
1389,0.966378125,0.9699796875,0.9698711766596885,0.09417301639535933,0.9733895717590771,0.962625,0.9664875,0.9663575560602827,0.10084278790189419,0.9701191705928296
1390,0.966396875,0.9700125,0.9699036830038609,0.09413535254645862,0.9734360343231996,0.962625,0.96648125,0.9663514929446678,0.10080563653921717,0.9701069498507237
1391,0.9663875,0.9699953125,0.9698866692488997,0.0940921402803866,0.9734112707001458,0.96265,0.9664625,0.9663341489428446,0.10076793461753121,0.9700466053659151
1392,0.9664125,0.9700109375,0.9699026340095689,0.09407425666486882,0.9734180681592839,0.962725,0.9665125,0.9663851838839606,0.10074976624619389,0.9700733052875532
1393,0.96643125,0.970003125,0.9698955958313602,0.0940260303646175,0.9733848681518599,0.9626875,0.9665,0.9663717924587489,0.10070786051943728,0.9700843935004408
1394,0.966421875,0.9700140625,0.9699059590623192,0.09400721755910686,0.9734152552242518,0.9627125,0.9665125,0.9663847620959646,0.10069358584787284,0.9700851471180976
1395,0.96644375,0.970028125,0.9699203081043617,0.09397398250234189,0.9734219687383934,0.962725,0.966525,0.9663973097771532,0.10066595243414922,0.9700977428456268
1396,0.96645,0.97004375,0.9699357064450368,0.09393789394494048,0.9734466477809254,0.9627125,0.9665375,0.9664090144803875,0.10063655328114514,0.9701340252934952
1397,0.9664375,0.970040625,0.9699322872725789,0.09391604440941932,0.9734524416576957,0.9627,0.96656875,0.9664389105351328,0.10061916577013393,0.970206976480518
1398,0.96644375,0.97006875,0.9699598544724628,0.09387974575417266,0.9735016368672879,0.9627125,0.96655625,0.9664272045675565,0.10058618791252338,0.9701706871575234
1399,0.966453125,0.970078125,0.9699692635804793,0.0938474658354775,0.97351108033241,0.962725,0.9665625,0.9664336892826221,0.10056201937453929,0.9701710629078175
1400,0.966465625,0.970090625,0.9699818090578346,0.0938262511723586,0.9735236716192395,0.962725,0.9665625,0.9664336892826221,0.10054807167229331,0.9701710629078175
1401,0.966484375,0.9701109375,0.9700021484163662,0.09380304396391106,0.9735456230975292,0.9627375,0.96654375,0.9664159205977754,0.10052782112783071,0.9701225579725662
1402,0.96653125,0.97011875,0.9700111650546335,0.09377001598184463,0.9735162289426637,0.9627375,0.96655,0.9664219838132881,0.10048911694587145,0.9701347776798085
1403,0.96651875,0.9701421875,0.9700336061447651,0.09372967509610326,0.9735741199505163,0.9627,0.96654375,0.9664146563352889,0.10044978633222389,0.9701580903193299
1404,0.96649375,0.97013125,0.9700222057735012,0.09370559603753834,0.9735765191770128,0.9626,0.9665,0.9663688384700332,0.10043207326814468,0.970167304978835
1405,0.9665125,0.970153125,0.9700440666802578,0.09368442579600933,0.9736015361853496,0.9626,0.96650625,0.9663749019607842,0.10041509226652055,0.9701795275590551
1406,0.96653125,0.9701578125,0.9700491940302252,0.09367178848119809,0.9735928405717721,0.9626125,0.96650625,0.9663753239175038,0.10040461282650073,0.9701676808143417
1407,0.96651875,0.9701578125,0.970048818277764,0.09365480999458257,0.9736047671962502,0.9626125,0.9665,0.9663692605001944,0.10039498197162568,0.970155458691325
1408,0.966515625,0.970159375,0.9700502455823405,0.09362954394615472,0.9736108138056083,0.9626375,0.966525,0.9663943580669854,0.10037157791533621,0.9701806545894328
1409,0.966515625,0.970153125,0.9700441606343073,0.0936072134266165,0.9735985544838701,0.96265,0.9665375,0.966406906850381,0.10035258636291408,0.9701932525384868
1410,0.966521875,0.9701734375,0.9700641247806443,0.09357919346598569,0.973632434372275,0.962725,0.9665875,0.9664579438079582,0.10032432492235832,0.9702199491068504
1411,0.966525,0.97018125,0.9700718251105604,0.09356679752078612,0.9736447774349933,0.9627,0.96655625,0.9664267832830351,0.10031212244032567,0.9701825327840974
1412,0.96651875,0.9701671875,0.9700579457865808,0.09353463081064672,0.9736231564698661,0.9627,0.966575,0.9664449742753168,0.10029015564131571,0.9702191987906273
1413,0.966525,0.970171875,0.9700626973995791,0.09351382284885085,0.9736263874635623,0.9627125,0.9666,0.9664696507673581,0.10027721973204241,0.9702562422837562
1414,0.966525,0.9701859375,0.9700763890304662,0.09347614154959633,0.9736539726812253,0.962725,0.96664375,0.9665125209414394,0.10024293101444122,0.9703299610698852
1415,0.966525,0.9702,0.9700900810478509,0.09345243074502854,0.973681559462046,0.9627375,0.96663125,0.966500812538823,0.10022427961368675,0.9702936618919838
1416,0.966515625,0.9702109375,0.9701004493166152,0.09342737473253196,0.9737119649912636,0.9627125,0.96665625,0.9665242299317934,0.10020656724862506,0.970366263906563
1417,0.966540625,0.970221875,0.9701118492450332,0.0934061548887653,0.9737095616476307,0.962725,0.96666875,0.9665367794238529,0.10018389208676004,0.9703788632841538
1418,0.966521875,0.9702171875,0.9701067224979808,0.09338393847781865,0.973718261526595,0.9627125,0.96668125,0.9665484893169768,0.10016647896006446,0.9704151704151704
1419,0.966540625,0.970225,0.9701148920554168,0.09336745098539524,0.973715692509177,0.9627,0.96664375,0.9665116804397341,0.1001533205981035,0.9703536645289723
1420,0.9665625,0.9702453125,0.9701353265071521,0.0933274112397992,0.9737346643873783,0.9627125,0.96663125,0.9664999717643515,0.10011247807511293,0.9703173623272398
1421,0.966578125,0.970259375,0.970149487801971,0.09330393155256721,0.9737473397891979,0.962725,0.96664375,0.9665125209414394,0.10009184347847651,0.9703299610698852
1422,0.966609375,0.970265625,0.9701565097387322,0.09325137192414693,0.9737297739721715,0.9626875,0.9666625,0.9665294545819633,0.10003828850173536,0.9704021974698855
1423,0.96660625,0.9702640625,0.9701548947007727,0.09322242323233232,0.973729691272717,0.96265,0.966625,0.9664918049245752,0.10001595220872928,0.9703643969557986
1424,0.966628125,0.9703015625,0.9701920649134554,0.09317193518226613,0.9737823824409962,0.962675,0.96665625,0.9665229695726109,0.09996580523723453,0.9704018245278027
1425,0.966628125,0.9702984375,0.9701890218944218,0.09315526300798348,0.9737762512946598,0.9626625,0.96665625,0.9665225494317933,0.09994973651354591,0.9704136792631142
1426,0.9666375,0.97030625,0.9701969099132443,0.09313457268054222,0.973782630047977,0.9626875,0.9666625,0.9665294545819633,0.09992853531189735,0.9704021974698855
1427,0.96665,0.9703390625,0.9702292362920085,0.09309432341396714,0.9738350769269517,0.9626625,0.966675,0.9665407447382622,0.09988981033445549,0.9704503641724842
1428,0.966678125,0.970365625,0.9702559437927358,0.09306551778303211,0.9738603450447046,0.9626875,0.966675,0.9665415845684667,0.0998633715825234,0.9704266525541191
1429,0.96668125,0.9703578125,0.9702484289897075,0.09302638821579161,0.9738420321929689,0.9627375,0.96669375,0.9665614587712638,0.09982541422845694,0.9704159159348343
1430,0.96668125,0.9703640625,0.9702545154577091,0.09298713578461261,0.9738542955456283,0.96275,0.96670625,0.9665740084208149,0.0997889313259893,0.9704285156299217
1431,0.9667,0.970375,0.970265726545053,0.09294378481018514,0.9738578552359844,0.9627625,0.9667,0.9665683629290331,0.09974553375593104,0.9704044349250347
1432,0.96670625,0.970378125,0.9702689563240021,0.09291805837504073,0.9738580198331497,0.9627875,0.966725,0.966593461755663,0.09972018600526167,0.9704296333627315
1433,0.966728125,0.9703921875,0.9702833036673437,0.09287923427981015,0.9738647274558877,0.9627875,0.96675,0.9666177227263031,0.09968456521696849,0.9704785424489076
1434,0.966740625,0.9703984375,0.9702897630238105,0.09285276613280213,0.9738650565543554,0.9628125,0.96674375,0.9666124953724329,0.09966213358604101,0.9704426049816683
1435,0.966734375,0.9703953125,0.9702865333557069,0.09282882371531466,0.9738648920061576,0.962825,0.9667625,0.9666311099956076,0.0996399479640939,0.9704674310192768
1436,0.966709375,0.9703921875,0.9702827444196831,0.09279214361159355,0.9738826292410032,0.9628125,0.96676875,0.96663675666857,0.09960244215187902,0.9704915141053586
1437,0.966728125,0.9704203125,0.9703106940155606,0.09272789609596792,0.9739199148713783,0.9628,0.96676875,0.9666363379663037,0.09954138988324178,0.9705033705033705
1438,0.9667375,0.9704171875,0.9703079299610284,0.09269758890836026,0.9739048308646445,0.962775,0.96673125,0.966599107719917,0.09952282025931879,0.9704537150200965
1439,0.96675,0.97041875,0.9703098241674142,0.0926693093750122,0.9738959616183748,0.9628,0.96674375,0.9666120763762086,0.09949439495438325,0.9704544595496982
1440,0.966746875,0.97041875,0.970309731043676,0.09264702044864447,0.9738989453801353,0.9628375,0.96674375,0.9666133333333334,0.09947395771222188,0.9704188976377953
1441,0.966771875,0.97043125,0.9703226494453139,0.09262972152861584,0.9738996027173878,0.9628625,0.96675625,0.9666263011601423,0.09946517843125394,0.970419642969626
1442,0.966815625,0.9704703125,0.9703619948530645,0.09259512951137693,0.973934477320162,0.962875,0.96674375,0.9666145901958201,0.09942631577359322,0.9703833411017749
1443,0.966815625,0.970484375,0.97037569081568,0.09256744966745668,0.9739620717011068,0.9628375,0.96675,0.9666193983962252,0.09939908974809962,0.9704311235417139
1444,0.966828125,0.9705,0.9703912804830236,0.0925507964980123,0.9739807964741067,0.9628375,0.9667375,0.9666072683465514,0.09938943842077233,0.970406672041927
1445,0.96684375,0.970503125,0.970394788428907,0.09251848464303733,0.9739720076308482,0.9628375,0.96675625,0.9666254635352287,0.09936149574245341,0.9704433497536946
1446,0.9668875,0.9705125,0.9704052189185798,0.09248804760965328,0.9739486275497355,0.9628375,0.9667625,0.9666315287503451,0.09933521565864144,0.9704555762737489
1447,0.9668875,0.970525,0.9704173932680125,0.09246690870262285,0.9739731547004458,0.9628375,0.96675625,0.9666254635352287,0.09931781121819883,0.9704433497536946
1448,0.9668875,0.9705234375,0.970415871457628,0.0924573239880447,0.9739700887390492,0.9628375,0.96675625,0.9666254635352287,0.09930801307281165,0.9704433497536946
1449,0.966878125,0.970528125,0.9704201585788127,0.0924303234782503,0.973988239145764,0.96285,0.9667625,0.9666319474945726,0.09927533164956792,0.9704437221256331
1450,0.966878125,0.9705296875,0.9704216804173992,0.09241533294527904,0.9739913052511624,0.9628625,0.966775,0.9666444965929197,0.09926532384650062,0.9704563207095522
1451,0.9669,0.9705484375,0.9704405918468161,0.09239819837504022,0.9740072088520926,0.9628625,0.966775,0.9666444965929197,0.09925018892810447,0.9704563207095522
1452,0.96690625,0.970553125,0.9704453428597416,0.09237239564125505,0.9740104386368073,0.9628625,0.96676875,0.966638431372549,0.09923050505950219,0.970444094488189
1453,0.9668875,0.970546875,0.9704386991145724,0.09234723732020993,0.9740160801868676,0.9629125,0.9668,0.9666704313016853,0.09920594493526352,0.9704578094686185
1454,0.9669125,0.970553125,0.9704455282512899,0.09231694197419095,0.9740044700475337,0.9628875,0.96679375,0.9666635294117647,0.0991798598699279,0.9704692913385827
1455,0.9669125,0.9705640625,0.9704561813998931,0.09227196539385293,0.9740259331429849,0.9629,0.9668,0.9666700130508985,0.09913303463645204,0.9704696633743197
1456,0.966953125,0.9706,0.9704923894327125,0.09222298833217595,0.9740576580433538,0.9629,0.966825,0.9666942750294908,0.0990797027756649,0.970518570780628
1457,0.96699375,0.9706203125,0.970513377420301,0.09216877238369608,0.9740587196509685,0.9629375,0.96685625,0.9667258569519304,0.09902803005195301,0.9705441396948584
1458,0.967,0.970625,0.9705181282147787,0.09215085032957436,0.9740619491312013,0.96295,0.966875,0.9667444720528072,0.09901269259938214,0.9705689663861311
1459,0.9670125,0.9706421875,0.9705352396275859,0.09211748101708006,0.9740837391438474,0.9629625,0.96690625,0.9667752197729798,0.09898869738956462,0.970618251458378
1460,0.967025,0.97065,0.9705432191694894,0.09209974003770983,0.9740871317048603,0.962975,0.9669125,0.9667817029553869,0.09897586792388914,0.970618621645458
1461,0.967009375,0.970653125,0.9705458012633532,0.09208167377243665,0.9741081884231336,0.963,0.96696875,0.9668371348790513,0.09895986079269446,0.9707049707049707
1462,0.96701875,0.9706703125,0.9705628208003287,0.0920495874571185,0.9741329648086179,0.963,0.96700625,0.9668735371080391,0.0989295637915103,0.9707783616225003
1463,0.967065625,0.970696875,0.970590080228831,0.09201876937194532,0.9741403190672258,0.96295,0.96698125,0.9668476044052587,0.09889541795126296,0.9707768886648604
1464,0.96705,0.9706875,0.9705804865197155,0.09199555115410615,0.9741368455513864,0.9629875,0.96701875,0.9668852561890119,0.09887804894139429,0.9708146934660702
1465,0.9670625,0.9707,0.9705930321544619,0.0919792608620622,0.9741494371553049,0.9630125,0.967025,0.9668921547710188,0.09886143942533594,0.9708031956450516
1466,0.967075,0.9707171875,0.9706101441343392,0.0919630944206339,0.9741712285429173,0.9629875,0.9670125,0.966879188734657,0.09884814080448309,0.9708024598014012
1467,0.96706875,0.970715625,0.9706084376460403,0.09193412762751703,0.9741741325795017,0.963025,0.96703125,0.966898637667154,0.09882535109933242,0.9708035635529682
1468,0.967115625,0.9707484375,0.9706417846081469,0.0918955170723147,0.9741937514755646,0.9630125,0.96705625,0.9669224928303829,0.09879437343101144,0.9708643655564377
1469,0.967134375,0.970753125,0.9706469034819754,0.09186807513393723,0.9741850392213647,0.9630125,0.96704375,0.9669103573781809,0.0987666168331275,0.9708398966668766
1470,0.96713125,0.9707625,0.9706559443980957,0.09185435661177194,0.9742064241554288,0.9630375,0.967075,0.966941526412892,0.09875561016584967,0.9708773344758929
1471,0.96714375,0.9707734375,0.9706669677595398,0.09183235049953416,0.9742159489040755,0.963025,0.96706875,0.9669350435824867,0.09873069688989784,0.9708769674744496
1472,0.96715,0.9707859375,0.9706793293741462,0.09181079351284008,0.974234511588961,0.9631375,0.967125,0.9669933861271822,0.09871302430029369,0.970880270154482
1473,0.967153125,0.9707921875,0.9706855102396063,0.09179149544850969,0.9742437931067047,0.963075,0.967075,0.9669427710843373,0.09870060042663895,0.9708417338709677
1474,0.967175,0.9708109375,0.970704420604291,0.09177441075756848,0.974259694717524,0.9630375,0.96706875,0.9669354585673496,0.09868411774531441,0.9708650998676832
1475,0.967196875,0.9708234375,0.9707172417470232,0.0917534002232766,0.9742633287060208,0.9630625,0.96706875,0.9669362885058264,0.09866389723580525,0.9708413664486699
1476,0.967196875,0.9708296875,0.9707233308503547,0.09173838808401641,0.9742755961281183,0.9630625,0.9670625,0.9669302208835342,0.09865213243669363,0.9708291330645161
1477,0.967196875,0.9708265625,0.9707202862891401,0.09171639275294168,0.9742694623784536,0.9630375,0.96705,0.9669172554876441,0.09863395093632409,0.970828397893092
1478,0.96719375,0.970834375,0.9707278059184218,0.09169624947267352,0.9742877829193818,0.9630375,0.96704375,0.9669111879467115,0.09861618002249263,0.9708161645182021
1479,0.9671875,0.9708375,0.9707306669343103,0.0916764321351203,0.974299889191095,0.9630375,0.96704375,0.9669111879467115,0.09860146008636095,0.9708161645182021
1480,0.96715625,0.9708328125,0.9707251818012161,0.09164456373695246,0.974320550800102,0.963,0.96703125,0.9668978067835963,0.09856914548455886,0.9708272950664735
1481,0.967228125,0.9708765625,0.9707699183740679,0.09162569879123605,0.9743377457384351,0.963125,0.9671125,0.9669808360838845,0.09854943203657578,0.970867669665583
1482,0.967221875,0.9708765625,0.970769735015941,0.09158232988709947,0.9743437186182755,0.9631625,0.9671125,0.9669820792128909,0.09851272229949078,0.9708320733796997
1483,0.9672375,0.9708828125,0.9707762829188274,0.09156580140566786,0.9743410552559756,0.9631875,0.967125,0.9669950429817405,0.09849579710605515,0.9708328083658813
1484,0.967228125,0.970890625,0.9707836200082802,0.09154158010788763,0.9743653511975219,0.963225,0.9671625,0.9670326912216853,0.09847284170590401,0.9708706060224266
1485,0.9672375,0.9708875,0.9707808501028754,0.09151912802460292,0.9743502568751888,0.9632125,0.96716875,0.9670383454542032,0.09845618482372566,0.9708947043481547
1486,0.967246875,0.970903125,0.9707963491515854,0.09147455675516306,0.9743719700308506,0.963225,0.967175,0.9670448270669144,0.09841828924686846,0.970895071061385
1487,0.96728125,0.970946875,0.9708399853211931,0.09144042897359603,0.9744250033054833,0.963275,0.9671875,0.9670586168383802,0.09838819780767019,0.9708720739788848
1488,0.967271875,0.970946875,0.970839710937696,0.09142254813376273,0.9744339646401048,0.9632875,0.96719375,0.9670650980392157,0.09837312721926098,0.9708724409448819
1489,0.96728125,0.9709546875,0.9708475979731797,0.09141030520276677,0.974440341383099,0.963275,0.96718125,0.9670525490196079,0.09836618892876366,0.970859842519685
1490,0.967284375,0.970971875,0.9708644376137006,0.09137728082159904,0.9744710993577635,0.963275,0.96719375,0.9670646847332985,0.09833471094228925,0.9708843057462865
1491,0.96730625,0.97098125,0.9708742127317893,0.09135387536765126,0.9744685941671284,0.963275,0.96718125,0.9670525490196079,0.09831978455922488,0.970859842519685
1492,0.9673125,0.9709921875,0.9708850535956528,0.09134081840568364,0.9744840938783863,0.9632875,0.96721875,0.9670893700861513,0.09831280621709905,0.9709213692658528
1493,0.96731875,0.9710109375,0.9709035077951875,0.09131949682882241,0.9745149337136416,0.9632375,0.967175,0.9670452406350002,0.09829399124164157,0.970883205241275
1494,0.96735,0.9710359375,0.9709287828103901,0.09128200003783125,0.9745341438920039,0.9632625,0.9672125,0.9670824757793284,0.09826396928443565,0.9709328696703962
1495,0.967375,0.9710296875,0.9709234216927176,0.09127303734646039,0.9744979711075643,0.9632875,0.9672125,0.9670833019601938,0.09825749071874278,0.9709091367232777
1496,0.967378125,0.97105625,0.9709493982554583,0.09125738388853889,0.9745471373793468,0.963275,0.9672,0.9670707527043647,0.09824109639949483,0.9708965378219019
1497,0.967353125,0.971053125,0.97094562380809,0.09123761152511074,0.9745649052992141,0.9632875,0.96721875,0.9670893700861513,0.09822533965896577,0.9709213692658528
1498,0.967359375,0.9710609375,0.9709534197678594,0.09121572369320306,0.9745742701436573,0.963275,0.96720625,0.9670768207515796,0.0982063716258373,0.9709087702057426
1499,0.967384375,0.971078125,0.9709708987572846,0.09119216258726728,0.9745841151506757,0.9632875,0.96723125,0.9671015065665218,0.0981871202540319,0.9709458352757374
1500,0.9673875,0.971084375,0.9709770808959373,0.09117571705525708,0.9745933999508869,0.9632875,0.967225,0.96709543828826,0.09817326278329776,0.9709336021166688
1501,0.967371875,0.9710578125,0.9709507387385692,0.09115049380695703,0.974556181349385,0.963325,0.967225,0.9670966770404578,0.09815162839111705,0.9708980044345898
1502,0.96738125,0.9710609375,0.9709540575084882,0.09113152123235962,0.974553353586551,0.9632875,0.96723125,0.9671015065665218,0.0981348380872785,0.9709458352757374
1503,0.9674,0.9710703125,0.9709637403532655,0.09108936424751084,0.9745538342394641,0.9632125,0.96720625,0.9670747548019905,0.09809047081219963,0.9709681077607389
1504,0.967440625,0.971103125,0.9709969011504636,0.09105908329938518,0.9745794192459768,0.9632625,0.96723125,0.9671006808270324,0.09806240000914135,0.9709695709695709
1505,0.967440625,0.9711171875,0.9710106061817902,0.09101847579029226,0.9746070323346356,0.9633125,0.967275,0.9671448113148351,0.09801806517083095,0.9710077363102588
1506,0.967453125,0.971140625,0.9710338121824228,0.09099945207900514,0.9746411031356252,0.9633125,0.96728125,0.9671508800552192,0.09800186203167595,0.9710199710199711
1507,0.96748125,0.97115625,0.9710498582289915,0.0909705193492705,0.9746448899410668,0.9633125,0.9672875,0.9671569488717653,0.09797686026406176,0.9710322060380021
1508,0.967503125,0.971171875,0.9710657223689411,0.0909411038115152,0.9746546535202045,0.9633375,0.96728125,0.967151704534759,0.09795493205259295,0.9709962327861004
1509,0.967521875,0.9711796875,0.9710738811810073,0.09091270561276711,0.974652064005742,0.9633625,0.9673,0.9671707347681495,0.09792745402155725,0.9710091974297593
1510,0.967515625,0.9711765625,0.9710706539722765,0.09086721425016724,0.9746519044126212,0.9633625,0.967325,0.9671950102280285,0.09788414514647914,0.9710581357256256
1511,0.9675125,0.971184375,0.9710781776836823,0.09084563859116677,0.9746702345348655,0.9633375,0.96730625,0.9671759796693126,0.09786719104849864,0.9710451710451711
1512,0.967509375,0.9711859375,0.9710796098781928,0.09081057764019967,0.9746762916067206,0.963375,0.9673125,0.9671832841814645,0.09783979922966879,0.9710217966486078
1513,0.9675125,0.9711875,0.9710812234963491,0.09079074434202776,0.9746763713292701,0.9633625,0.9673,0.9671707347681495,0.0978220244452525,0.9710091974297593
1514,0.967521875,0.9711921875,0.9710860643204512,0.09076926953164535,0.9746766104939069,0.963375,0.967325,0.9671954219165704,0.09780261081548505,0.9710462654974297
1515,0.9675,0.9711875,0.9710808606737343,0.09073695781816767,0.9746883264072534,0.9634125,0.96735625,0.9672270014871147,0.09777447292974563,0.9710718290516448
1516,0.96754375,0.9712109375,0.9711049740219211,0.09072090144697816,0.9746925103808244,0.963425,0.96735625,0.9672274127664381,0.09776347361527585,0.9710599589270641
1517,0.96758125,0.9712328125,0.9711273823320468,0.09071067418618146,0.97469960303844,0.9634875,0.9673875,0.9672598132717599,0.09775248095440439,0.9710617818988108
1518,0.96756875,0.97123125,0.9711254971332506,0.09069328443801403,0.974708489686957,0.9635625,0.967425,0.9672986911947397,0.09773453283398276,0.9710639691617747
1519,0.967621875,0.9712703125,0.9711651102067699,0.09062873609870599,0.9747343900020462,0.963525,0.9674375,0.9673095988053259,0.09767474689879131,0.9711240456572682
1520,0.96765,0.9712875,0.9711826769875422,0.0906086750481514,0.9747412425394747,0.9635125,0.9674375,0.9673091885651182,0.0976592879720924,0.9711359169480421
1521,0.967675,0.971296875,0.9711925379734727,0.09057799625393836,0.9747357420313395,0.963575,0.96745625,0.9673294474177903,0.09762951518134552,0.971113266733015
1522,0.96766875,0.971303125,0.9711984493644088,0.09054869060176272,0.974753993087253,0.9635875,0.9674625,0.9673359267160246,0.09760393218227688,0.9711136306374402
1523,0.967671875,0.971309375,0.9712046318483484,0.09051802934282059,0.9747632778463321,0.963575,0.96745625,0.9673294474177903,0.09757354960147618,0.971113266733015
1524,0.96766875,0.9713015625,0.9711969263339475,0.09050233531811842,0.9747509246871803,0.9636125,0.967475,0.9673488850685774,0.09756070458645302,0.9711143584187851
1525,0.967653125,0.9712953125,0.9711903824711566,0.09046929596339481,0.9747535957238509,0.9636125,0.9675,0.9673731631718304,0.09752685324426216,0.9711632946156366
1526,0.967653125,0.97129375,0.9711888594414039,0.09045179564687658,0.9747505272767337,0.963625,0.96751875,0.9673917817501898,0.0975151700534261,0.971188127543243
1527,0.967634375,0.97128125,0.971176132959888,0.09043604327854543,0.9747439134184962,0.96365,0.96753125,0.9674047396457501,0.0975033596957635,0.9711888534751004
1528,0.96765,0.9713046875,0.9711994304183571,0.09040334908917709,0.9747749959862873,0.963625,0.96751875,0.9673917817501898,0.09747855291221463,0.971188127543243
1529,0.9676625,0.9713265625,0.9712211148661894,0.09038100054369702,0.9748060002203649,0.9636,0.9675,0.9673727537395844,0.09746619767229783,0.9711751662971175
1530,0.967690625,0.971346875,0.9712417275664147,0.09034315683604233,0.9748189888560096,0.9636,0.967525,0.967397033355922,0.09742679025911324,0.9712241092576728
1531,0.96765625,0.971340625,0.9712346426364638,0.09030500571000437,0.9748395992973221,0.9635875,0.9675,0.9673723442970623,0.09739523786510738,0.971187038576864
